SITE_ID,NAME_ENG,DESIG,DESIG_ENG,IUCN_CAT,STATUS_YR,GIS_AREA,GIS_M_AREA,layer_name,source,class_id,class_name,pixels,area_m2,area_ha,area_km2,pct_of_zone
322,"Páramos de Tamá, Cobre y Judio",Parque Nacional (PN),National Park (PN),II,1978,1381.27638741369,0.0,parque_nacional_(pn),2024,2,Trees,10427278,1042727800,104272.78,1042.7278000000001,88.01408728060265
322,"Páramos de Tamá, Cobre y Judio",Parque Nacional (PN),National Park (PN),II,1978,1381.27638741369,0.0,parque_nacional_(pn),2024,5,Crops,6726,672600,67.26,0.6726000000000001,0.056772510625432
322,"Páramos de Tamá, Cobre y Judio",Parque Nacional (PN),National Park (PN),II,1978,1381.27638741369,0.0,parque_nacional_(pn),2024,7,Built area,21204,2120400,212.04,2.1204,0.1789777453615314
322,"Páramos de Tamá, Cobre y Judio",Parque Nacional (PN),National Park (PN),II,1978,1381.27638741369,0.0,parque_nacional_(pn),2024,8,Bare ground,9648,964800,96.48,0.9648,0.08143639347519596
322,"Páramos de Tamá, Cobre y Judio",Parque Nacional (PN),National Park (PN),II,1978,1381.27638741369,0.0,parque_nacional_(pn),2024,11,Rangeland,1343914,134391400,13439.14,134.3914,11.343647315591262
323,Henri Pittier,Parque Nacional (PN),National Park (PN),II,1937,1072.60973209385,3.06469334861986,parque_nacional_(pn),2024,1,Water,23286,2328600,232.86,2.3286000000000002,0.22044095195729618
323,Henri Pittier,Parque Nacional (PN),National Park (PN),II,1937,1072.60973209385,3.06469334861986,parque_nacional_(pn),2024,2,Trees,8734007,873400700,87340.07,873.4007,82.68198992878506
323,Henri Pittier,Parque Nacional (PN),National Park (PN),II,1937,1072.60973209385,3.06469334861986,parque_nacional_(pn),2024,4,Flooded vegetation,3468,346800,34.68,0.3468,0.032830422631104667
323,Henri Pittier,Parque Nacional (PN),National Park (PN),II,1937,1072.60973209385,3.06469334861986,parque_nacional_(pn),2024,5,Crops,7666,766600,76.66,0.7666000000000001,0.07257151669263218
323,Henri Pittier,Parque Nacional (PN),National Park (PN),II,1937,1072.60973209385,3.06469334861986,parque_nacional_(pn),2024,7,Built area,49640,4964000,496.40000000000003,4.964,0.46992565726875307
323,Henri Pittier,Parque Nacional (PN),National Park (PN),II,1937,1072.60973209385,3.06469334861986,parque_nacional_(pn),2024,8,Bare ground,1878,187800,18.78,0.18780000000000002,0.01777841225525218
323,Henri Pittier,Parque Nacional (PN),National Park (PN),II,1937,1072.60973209385,3.06469334861986,parque_nacional_(pn),2024,11,Rangeland,1743428,174342800,17434.28,174.3428,16.504463110409905
324,Mochima,Parque Nacional (PN),National Park (PN),II,1973,947.785774542829,503.106261950751,parque_nacional_(pn),2024,1,Water,97833,9783300,978.33,9.7833,2.1848715849447466
324,Mochima,Parque Nacional (PN),National Park (PN),II,1973,947.785774542829,503.106261950751,parque_nacional_(pn),2024,2,Trees,2796246,279624600,27962.46,279.6246,62.447624318127914
324,Mochima,Parque Nacional (PN),National Park (PN),II,1973,947.785774542829,503.106261950751,parque_nacional_(pn),2024,4,Flooded vegetation,165,16500,1.6500000000000001,0.0165,0.0036848896744031486
324,Mochima,Parque Nacional (PN),National Park (PN),II,1973,947.785774542829,503.106261950751,parque_nacional_(pn),2024,5,Crops,397,39700,3.97,0.0397,0.008866067883260909
324,Mochima,Parque Nacional (PN),National Park (PN),II,1973,947.785774542829,503.106261950751,parque_nacional_(pn),2024,7,Built area,61992,6199200,619.92,6.1992,1.384446549670303
324,Mochima,Parque Nacional (PN),National Park (PN),II,1973,947.785774542829,503.106261950751,parque_nacional_(pn),2024,8,Bare ground,25439,2543900,254.39000000000001,2.5439000000000003,0.5681206571341921
324,Mochima,Parque Nacional (PN),National Park (PN),II,1973,947.785774542829,503.106261950751,parque_nacional_(pn),2024,11,Rangeland,1495674,149567400,14956.74,149.56740000000002,33.40238593256518
325,Guatopo,Parque Nacional (PN),National Park (PN),II,1958,1218.50100532696,0.0,parque_nacional_(pn),2024,1,Water,98967,9896700,989.6700000000001,9.896700000000001,0.837497393583748
325,Guatopo,Parque Nacional (PN),National Park (PN),II,1958,1218.50100532696,0.0,parque_nacional_(pn),2024,2,Trees,11030675,1103067500,110306.75,1103.0675,93.3458785450646
325,Guatopo,Parque Nacional (PN),National Park (PN),II,1958,1218.50100532696,0.0,parque_nacional_(pn),2024,4,Flooded vegetation,2916,291600,29.16,0.2916,0.024676330490872804
325,Guatopo,Parque Nacional (PN),National Park (PN),II,1958,1218.50100532696,0.0,parque_nacional_(pn),2024,7,Built area,933,93300,9.33,0.09330000000000001,0.007895410270227821
325,Guatopo,Parque Nacional (PN),National Park (PN),II,1958,1218.50100532696,0.0,parque_nacional_(pn),2024,8,Bare ground,1,100,0.01,0.0001,8.462390428968725e-06
325,Guatopo,Parque Nacional (PN),National Park (PN),II,1958,1218.50100532696,0.0,parque_nacional_(pn),2024,11,Rangeland,683500,68350000,6835.0,68.35000000000001,5.784043858200124
327,Waraira Repano,Parque Nacional (PN),National Park (PN),II,1958,810.391297066995,0.000543647127067,parque_nacional_(pn),2024,1,Water,318,31800,3.18,0.0318,0.003973219501011109
327,Waraira Repano,Parque Nacional (PN),National Park (PN),II,1958,810.391297066995,0.000543647127067,parque_nacional_(pn),2024,2,Trees,7494066,749406600,74940.66,749.4066,93.63386532410163
327,Waraira Repano,Parque Nacional (PN),National Park (PN),II,1958,810.391297066995,0.000543647127067,parque_nacional_(pn),2024,5,Crops,18,1800,0.18,0.0018000000000000002,0.0002248992170383647
327,Waraira Repano,Parque Nacional (PN),National Park (PN),II,1958,810.391297066995,0.000543647127067,parque_nacional_(pn),2024,7,Built area,138616,13861600,1386.16,13.861600000000001,1.731923881610553
327,Waraira Repano,Parque Nacional (PN),National Park (PN),II,1958,810.391297066995,0.000543647127067,parque_nacional_(pn),2024,8,Bare ground,663,66300,6.63,0.0663,0.008283787827579766
327,Waraira Repano,Parque Nacional (PN),National Park (PN),II,1958,810.391297066995,0.000543647127067,parque_nacional_(pn),2024,11,Rangeland,369904,36990400,3699.04,36.9904,4.62172888774218
328,Península de Paria,Parque Nacional (PN),National Park (PN),II,1978,353.363226424654,6.03549902085681,parque_nacional_(pn),2024,1,Water,16873,1687300,168.73,1.6873,0.5090702174764382
328,Península de Paria,Parque Nacional (PN),National Park (PN),II,1978,353.363226424654,6.03549902085681,parque_nacional_(pn),2024,2,Trees,3277612,327761200,32776.12,327.76120000000003,98.8878476645163
328,Península de Paria,Parque Nacional (PN),National Park (PN),II,1978,353.363226424654,6.03549902085681,parque_nacional_(pn),2024,7,Built area,3,300,0.03,0.00030000000000000003,9.051209935573488e-05
328,Península de Paria,Parque Nacional (PN),National Park (PN),II,1978,353.363226424654,6.03549902085681,parque_nacional_(pn),2024,11,Rangeland,19986,1998600,199.86,1.9986000000000002,0.6029916059079057
330,Yurubí,Parque Nacional (PN),National Park (PN),II,1960,242.255557300278,0.0,parque_nacional_(pn),2024,1,Water,174,17400,1.74,0.017400000000000002,0.0073823157051554015
330,Yurubí,Parque Nacional (PN),National Park (PN),II,1960,242.255557300278,0.0,parque_nacional_(pn),2024,2,Trees,2311065,231106500,23110.65,231.1065,98.05178991456879
330,Yurubí,Parque Nacional (PN),National Park (PN),II,1960,242.255557300278,0.0,parque_nacional_(pn),2024,5,Crops,58,5800,0.58,0.0058000000000000005,0.0024607719017184673
330,Yurubí,Parque Nacional (PN),National Park (PN),II,1960,242.255557300278,0.0,parque_nacional_(pn),2024,7,Built area,1148,114800,11.48,0.1148,0.048706312813324146
330,Yurubí,Parque Nacional (PN),National Park (PN),II,1960,242.255557300278,0.0,parque_nacional_(pn),2024,11,Rangeland,44539,4453900,445.39,4.4539,1.8896606850110143
331,Laguna de Tacarigua,Parque Nacional (PN),National Park (PN),II,1974,401.600633639835,262.010200528578,parque_nacional_(pn),2024,1,Water,544600,54460000,5446.0,54.46,28.77813411371432
331,Laguna de Tacarigua,Parque Nacional (PN),National Park (PN),II,1974,401.600633639835,262.010200528578,parque_nacional_(pn),2024,2,Trees,817038,81703800,8170.38,81.7038,43.17449346309387
331,Laguna de Tacarigua,Parque Nacional (PN),National Park (PN),II,1974,401.600633639835,262.010200528578,parque_nacional_(pn),2024,4,Flooded vegetation,470237,47023700,4702.37,47.023700000000005,24.84859245543643
331,Laguna de Tacarigua,Parque Nacional (PN),National Park (PN),II,1974,401.600633639835,262.010200528578,parque_nacional_(pn),2024,5,Crops,1747,174700,17.47,0.17470000000000002,0.09231619591747872
331,Laguna de Tacarigua,Parque Nacional (PN),National Park (PN),II,1974,401.600633639835,262.010200528578,parque_nacional_(pn),2024,7,Built area,3837,383700,38.37,0.38370000000000004,0.20275743774205257
331,Laguna de Tacarigua,Parque Nacional (PN),National Park (PN),II,1974,401.600633639835,262.010200528578,parque_nacional_(pn),2024,8,Bare ground,412,41200,4.12,0.0412,0.021771192168289204
331,Laguna de Tacarigua,Parque Nacional (PN),National Park (PN),II,1974,401.600633639835,262.010200528578,parque_nacional_(pn),2024,11,Rangeland,54538,5453800,545.38,5.4538,2.8819351419275643
332,Terepaima,Parque Nacional (PN),National Park (PN),II,1976,184.836723354373,0.0,parque_nacional_(pn),2024,1,Water,44,4400,0.44,0.0044,0.0023786200976099194
332,Terepaima,Parque Nacional (PN),National Park (PN),II,1976,184.836723354373,0.0,parque_nacional_(pn),2024,2,Trees,1563795,156379500,15637.95,156.3795,84.53805035322507
332,Terepaima,Parque Nacional (PN),National Park (PN),II,1976,184.836723354373,0.0,parque_nacional_(pn),2024,7,Built area,2256,225600,22.56,0.22560000000000002,0.12195833955018132
332,Terepaima,Parque Nacional (PN),National Park (PN),II,1976,184.836723354373,0.0,parque_nacional_(pn),2024,11,Rangeland,283717,28371700,2837.17,28.3717,15.337612687127125
333,El Guácharo,Parque Nacional (PN),National Park (PN),II,1975,616.717730562787,0.0,parque_nacional_(pn),2024,1,Water,897,89700,8.97,0.0897,0.014926995012852693
333,El Guácharo,Parque Nacional (PN),National Park (PN),II,1975,616.717730562787,0.0,parque_nacional_(pn),2024,2,Trees,5569300,556930000,55693.0,556.9300000000001,92.67883313832832
333,El Guácharo,Parque Nacional (PN),National Park (PN),II,1975,616.717730562787,0.0,parque_nacional_(pn),2024,5,Crops,114,11400,1.1400000000000001,0.0114,0.0018970762892588705
333,El Guácharo,Parque Nacional (PN),National Park (PN),II,1975,616.717730562787,0.0,parque_nacional_(pn),2024,7,Built area,25613,2561300,256.13,2.5613,0.42622644734024084
333,El Guácharo,Parque Nacional (PN),National Park (PN),II,1975,616.717730562787,0.0,parque_nacional_(pn),2024,11,Rangeland,413323,41332300,4133.2300000000005,41.3323,6.878116343029335
334,Macarao,Parque Nacional (PN),National Park (PN),II,1973,146.800932719944,0.0,parque_nacional_(pn),2024,1,Water,2199,219900,21.990000000000002,0.2199,0.1503778936973951
334,Macarao,Parque Nacional (PN),National Park (PN),II,1973,146.800932719944,0.0,parque_nacional_(pn),2024,2,Trees,1204325,120432500,12043.25,120.4325,82.35737008963862
334,Macarao,Parque Nacional (PN),National Park (PN),II,1973,146.800932719944,0.0,parque_nacional_(pn),2024,5,Crops,1,100,0.01,0.0001,6.838467198608235e-05
334,Macarao,Parque Nacional (PN),National Park (PN),II,1973,146.800932719944,0.0,parque_nacional_(pn),2024,7,Built area,19632,1963200,196.32,1.9632,1.3425278804307688
