SITE_ID,NAME_ENG,DESIG,layer_name,class_id,class_name,area_ha_2017,area_ha_2024,area_km2_2017,area_km2_2024,area_m2_2017,area_m2_2024,pct_of_zone_2017,pct_of_zone_2024,pixels_2017,pixels_2024,delta_area_ha,delta_pct_points,relative_change_pct
30646,"Islas e Islotes, Laguna, Cabos y Puntas",Zona Protectora (ZP),zona_protectora_(zp),1,Water,307.56,414.11,3.0756,4.1411,3075600,4141100,21.02988738384536,28.315407284836137,30756,41411,106.55000000000001,7.285519900990778,34.643646768110294
30646,"Islas e Islotes, Laguna, Cabos y Puntas",Zona Protectora (ZP),zona_protectora_(zp),2,Trees,54.35,27.72,0.5435000000000001,0.2772,543500,277200,3.716264726596421,1.8953975753680363,5435,2772,-26.630000000000003,-1.8208671512283847,-48.99724011039559
30646,"Islas e Islotes, Laguna, Cabos y Puntas",Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,147.28,30.0,1.4728,0.3,1472800,300000,10.070496208521083,2.051296077238135,14728,3000,-117.28,-8.019200131282949,-79.63063552417165
30646,"Islas e Islotes, Laguna, Cabos y Puntas",Zona Protectora (ZP),zona_protectora_(zp),5,Crops,15.82,12.0,0.1582,0.12,158200,120000,1.0817167980635765,0.820518430895254,1582,1200,-3.8200000000000003,-0.26119836716832245,-24.146649810366625
30646,"Islas e Islotes, Laguna, Cabos y Puntas",Zona Protectora (ZP),zona_protectora_(zp),7,Built area,196.01,215.2,1.9601,2.152,1960100,2152000,13.402484803314897,14.714630527388223,19601,21520,19.189999999999998,1.3121457240733267,9.790316820570379
30646,"Islas e Islotes, Laguna, Cabos y Puntas",Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,209.58,170.73000000000002,2.0958,1.7073,2095800,1707300,14.330354395585612,11.673925975562224,20958,17073,-38.849999999999994,-2.6564284200233885,-18.53707414829659
30646,"Islas e Islotes, Laguna, Cabos y Puntas",Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,531.89,592.73,5.3189,5.927300000000001,5318900,5927300,36.36879568407305,40.528824128712,53189,59273,60.84000000000003,4.160028444638954,11.43845531970897
30647,Cuenca Hidrográfica del Río Capaz (Capazón),Zona Protectora (ZP),zona_protectora_(zp),1,Water,16.6,17.27,0.166,0.1727,166000,172700,0.0415777295654225,0.0432558668430631,1660,1727,0.6699999999999982,0.0016781372776406012,4.036144578313242
30647,Cuenca Hidrográfica del Río Capaz (Capazón),Zona Protectora (ZP),zona_protectora_(zp),2,Trees,26205.24,25106.31,262.05240000000003,251.0631,262052400,251063100,65.63580613957795,62.88333539552193,2620524,2510631,-1098.9300000000003,-2.752470744056019,-4.193550602856528
30647,Cuenca Hidrográfica del Río Capaz (Capazón),Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,2.13,0.0,0.0213,0.0,21300,0,0.0053349737333945,0.0,213,0,-2.13,-0.0053349737333945,-100.0
30647,Cuenca Hidrográfica del Río Capaz (Capazón),Zona Protectora (ZP),zona_protectora_(zp),5,Crops,131.22,51.28,1.3122,0.5128,1312200,512800,0.3286644381671535,0.1284401188021005,13122,5128,-79.94,-0.20022431936505303,-60.92059137326626
30647,Cuenca Hidrográfica del Río Capaz (Capazón),Zona Protectora (ZP),zona_protectora_(zp),7,Built area,1064.72,997.31,10.6472,9.9731,10647200,9973100,2.6667855555961872,2.4979449080055165,106472,99731,-67.41000000000008,-0.16884064759067074,-6.3312420166804495
30647,Cuenca Hidrográfica del Río Capaz (Capazón),Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,126.84,19.42,1.2684,0.1942,1268400,194200,0.3176939287998914,0.0486409342265365,12684,1942,-107.42,-0.2690529945733549,-84.6893724377168
30647,Cuenca Hidrográfica del Río Capaz (Capazón),Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,12378.47,13733.63,123.7847,137.3363,123784700,137336300,31.00413723456001,34.398382776600855,1237847,1373363,1355.1599999999999,3.3942455420408457,10.947718094401004
30648,De La Tortuga Arrau,Zona Protectora (ZP),zona_protectora_(zp),1,Water,5531.97,4854.29,55.319700000000005,48.5429,55319700,48542900,31.532605814639485,27.669783653914664,553197,485429,-677.6800000000003,-3.8628221607248214,-12.250247199460594
30648,De La Tortuga Arrau,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,6624.54,6588.56,66.2454,65.8856,66245400,65885600,37.76032923593437,37.55524078512738,662454,658856,-35.97999999999956,-0.2050884508069899,-0.5431320514329986
30648,De La Tortuga Arrau,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,801.9200000000001,320.66,8.0192,3.2066000000000003,8019200,3206600,4.570998623433551,1.827783842016912,80192,32066,-481.26000000000005,-2.7432147814166394,-60.01346767757383
30648,De La Tortuga Arrau,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,3.12,13.46,0.0312,0.1346,31200,134600,0.0177842125213396,0.0767229168388562,312,1346,10.34,0.05893870431751659,331.4102564102564
30648,De La Tortuga Arrau,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,618.47,1165.32,6.1847,11.6532,6184700,11653200,3.5253211275874747,6.642403376720352,61847,116532,546.8499999999999,3.117082249132877,88.41981017672641
30648,De La Tortuga Arrau,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,3963.63,4601.36,39.6363,46.0136,39636300,46013600,22.59296098588378,26.228065425381835,396363,460136,637.7299999999996,3.635104439498054,16.08954418046083
32731,Sierra de Aroa,Zona Protectora (ZP),zona_protectora_(zp),1,Water,91.43,136.77,0.9143,1.3677,914300,1367700,0.0811893588393837,0.1214510402325551,9143,13677,45.34,0.04026168139317139,49.58985015859127
32731,Sierra de Aroa,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,105693.11,96479.55,1056.9311,964.7955,1056931100,964795500,93.85492545816976,85.67333266556129,10569311,9647955,-9213.559999999998,-8.18159279260847,-8.717275894332182
32731,Sierra de Aroa,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,91.52,16.84,0.9152,0.1684,915200,168400,0.0812692783657487,0.0149538313776137,9152,1684,-74.67999999999999,-0.06631544698813499,-81.59965034965035
32731,Sierra de Aroa,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,99.34,179.08,0.9934,1.7908000000000002,993400,1790800,0.0882133972121227,0.1590220975714409,9934,17908,79.74000000000001,0.0708087003593182,80.26978055164084
32731,Sierra de Aroa,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,25.4,33.74,0.254,0.3374,254000,337400,0.0225550663296549,0.0299609424394707,2540,3374,8.340000000000003,0.007405876109815801,32.83464566929135
32731,Sierra de Aroa,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,6612.4800000000005,15767.3,66.12480000000001,157.673,66124800,157673000,5.871847441083325,14.001279422817628,661248,1576730,9154.82,8.129431981734303,138.44760210994966
32732,Cuenca Hidrográfica del Embalse El Cigarrón,Zona Protectora (ZP),zona_protectora_(zp),1,Water,3005.63,2560.33,30.0563,25.6033,30056300,25603300,6.531567260606845,5.563880984801697,300563,256033,-445.3000000000002,-0.9676862758051481,-14.815529522928642
32732,Cuenca Hidrográfica del Embalse El Cigarrón,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,12254.75,11257.52,122.5475,112.5752,122547500,112575200,26.630930582580604,24.46383921761054,1225475,1125752,-997.2299999999996,-2.1670913649700623,-8.137497704971539
32732,Cuenca Hidrográfica del Embalse El Cigarrón,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,2448.27,2173.27,24.4827,21.7327,24482700,21732700,5.320362179352057,4.72275668677084,244827,217327,-275.0,-0.5976054925812173,-11.232421260726962
32732,Cuenca Hidrográfica del Embalse El Cigarrón,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,278.06,470.82,2.7806,4.708200000000001,2780600,4708200,0.6042552118804841,1.0231440655166857,27806,47082,192.76,0.41888885363620154,69.32316766165575
32732,Cuenca Hidrográfica del Embalse El Cigarrón,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,35.34,30.27,0.3534,0.3027,353400,302700,0.0767977385738916,0.0657800664015761,3534,3027,-5.070000000000004,-0.011017672172315501,-14.34634974533108
32732,Cuenca Hidrográfica del Embalse El Cigarrón,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,24.47,31.14,0.2447,0.3114,244700,311400,0.0531760232853177,0.0676706728690148,2447,3114,6.670000000000002,0.014494649583697103,27.257866775643652
32732,Cuenca Hidrográfica del Embalse El Cigarrón,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,27970.46,29493.63,279.7046,294.9363,279704600,294936300,60.7829110037208,64.09292830602963,2797046,2949363,1523.170000000002,3.310017302308836,5.445638005238391
32733,Cuenta Alta y Media Río Machango,Zona Protectora (ZP),zona_protectora_(zp),1,Water,824.37,783.11,8.2437,7.8311,8243700,7831100,1.413364253373107,1.3426248898662176,82437,78311,-41.25999999999999,-0.07073936350688936,-5.005034147288231
32733,Cuenta Alta y Media Río Machango,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,40802.91,35889.3,408.0291,358.89300000000003,408029100,358893000,69.95569274427754,61.53141635258857,4080291,3588930,-4913.610000000001,-8.42427639168897,-12.042302865163295
32733,Cuenta Alta y Media Río Machango,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,468.4,345.09000000000003,4.684,3.4509000000000003,4684000,3450900,0.8030615091281381,0.5916492232814458,46840,34509,-123.30999999999995,-0.21141228584669236,-26.3257899231426
32733,Cuenta Alta y Media Río Machango,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,137.1,21.11,1.371,0.2111,1371000,211100,0.2350549378767458,0.0361926312077177,13710,2111,-115.99,-0.1988623066690281,-84.60247994164844
32733,Cuenta Alta y Media Río Machango,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,591.27,407.82,5.9127,4.0782,5912700,4078200,1.013719424641747,0.6991984300867577,59127,40782,-183.45,-0.31452099455498916,-31.026434623775938
32733,Cuenta Alta y Media Río Machango,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,1.64,0.5700000000000001,0.0164,0.0057,16400,5700,0.0028117439687663,0.0009772524769492,164,57,-1.0699999999999998,-0.0018344914918171,-65.24390243902438
32733,Cuenta Alta y Media Río Machango,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,15501.1,20879.79,155.011,208.7979,155011000,208797900,26.57629538673395,35.79794122049233,1550110,2087979,5378.6900000000005,9.221645833758384,34.6987633135713
61899,Cuenca Alta y Media del Río Orituco,Zona Protectora (ZP),zona_protectora_(zp),1,Water,523.6,473.87,5.236000000000001,4.738700000000001,5236000,4738700,1.2751681938567383,1.1540564400742792,52360,47387,-49.73000000000002,-0.12111175378245909,-9.497708174178765
61899,Cuenca Alta y Media del Río Orituco,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,16441.75,6827.9800000000005,164.41750000000002,68.27980000000001,164417500,68279800,40.04201041127583,16.628767999025847,1644175,682798,-9613.77,-23.413242412249986,-58.471695531193454
61899,Cuenca Alta y Media del Río Orituco,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,7.79,0.09,0.0779,0.0009,77900,900,0.0189716581935523,0.0002191847544826,779,9,-7.7,-0.018752473439069703,-98.84467265725289
61899,Cuenca Alta y Media del Río Orituco,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,1449.08,1432.88,14.4908,14.3288,14490800,14328800,3.529069378063259,3.4896161222563853,144908,143288,-16.199999999999818,-0.039453255806873866,-1.1179506997543145
61899,Cuenca Alta y Media del Río Orituco,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,1567.78,1527.73,15.6778,15.2773,15677800,15277300,3.8181497153642425,3.720612499619471,156778,152773,-40.049999999999955,-0.09753721574477137,-2.5545676051486788
61899,Cuenca Alta y Media del Río Orituco,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,18.04,3.03,0.1804,0.0303,180400,30300,0.0439343663429632,0.0073792200675819,1804,303,-15.01,-0.036555146275381305,-83.2039911308204
61899,Cuenca Alta y Media del Río Orituco,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,21053.21,30795.67,210.5321,307.9567,210532100,307956700,51.2726962769034,74.99934853420196,2105321,3079567,9742.46,23.726652257298554,46.275413583011805
67610,Meseta La Galera,Monumento Natural (MN),monumento_natural_(mn),2,Trees,27.49,15.88,0.2749,0.1588,274900,158800,44.94767822105952,25.96468279921517,2749,1588,-11.609999999999998,-18.98299542184435,-42.233539468897774
67610,Meseta La Galera,Monumento Natural (MN),monumento_natural_(mn),5,Crops,0.39,0.0,0.0039,0.0,3900,0,0.6376716808371484,0.0,39,0,-0.39,-0.6376716808371484,-100.0
67610,Meseta La Galera,Monumento Natural (MN),monumento_natural_(mn),7,Built area,25.01,22.98,0.2501,0.2298,250100,229800,40.89274035317201,37.57357750163506,2501,2298,-2.030000000000001,-3.3191628515369516,-8.116753298680532
67610,Meseta La Galera,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,8.27,22.3,0.0827,0.223,82700,223000,13.521909744931326,36.46173969914977,827,2230,14.030000000000001,22.93982995421844,169.64933494558647
67611,Piedra La Tortuga,Monumento Natural (MN),monumento_natural_(mn),1,Water,0.89,0.81,0.0089,0.0081,8900,8100,0.1898221217420978,0.1727594591135946,89,81,-0.07999999999999996,-0.0170626626285032,-8.988764044943816
67611,Piedra La Tortuga,Monumento Natural (MN),monumento_natural_(mn),2,Trees,86.21000000000001,81.14,0.8621000000000001,0.8114,862100,811400,18.38715181504074,17.305805570959347,8621,8114,-5.070000000000007,-1.0813462440813915,-5.880988284421769
67611,Piedra La Tortuga,Monumento Natural (MN),monumento_natural_(mn),4,Flooded vegetation,2.09,0.11,0.0209,0.0011,20900,1100,0.4457620611696455,0.0234611611141918,209,11,-1.9799999999999998,-0.42230090005545373,-94.73684210526315
67611,Piedra La Tortuga,Monumento Natural (MN),monumento_natural_(mn),5,Crops,3.79,21.35,0.0379,0.2135,37900,213500,0.808343642025338,4.5535980889817855,379,2135,17.560000000000002,3.7452544469564475,463.3245382585753
67611,Piedra La Tortuga,Monumento Natural (MN),monumento_natural_(mn),8,Bare ground,1.12,0.0,0.0112,0.0,11200,0,0.2388772767990445,0.0,112,0,-1.12,-0.2388772767990445,-100.0
67611,Piedra La Tortuga,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,374.76,365.45,3.7476,3.6545,3747600,3654500,79.93004308322314,77.94437571983109,37476,36545,-9.310000000000002,-1.9856673633920536,-2.4842565908848337
67612,Piedra Pintada,Monumento Natural (MN),monumento_natural_(mn),1,Water,6.49,7.34,0.0649,0.0734,64900,73400,0.4320071357727202,0.4885874232005804,649,734,0.8499999999999996,0.0565802874278602,13.097072419106311
67612,Piedra Pintada,Monumento Natural (MN),monumento_natural_(mn),2,Trees,609.14,578.9300000000001,6.0914,5.7893,6091400,5789300,40.54743092212556,38.536500941895376,60914,57893,-30.209999999999923,-2.0109299802301805,-4.959451029320013
67612,Piedra Pintada,Monumento Natural (MN),monumento_natural_(mn),7,Built area,0.32,0.0,0.0032,0.0,3200,0,0.0213008140904885,0.0,32,0,-0.32,-0.0213008140904885,-100.0
67612,Piedra Pintada,Monumento Natural (MN),monumento_natural_(mn),8,Bare ground,0.12,0.0,0.0012,0.0,1200,0,0.0079878052839331,0.0,12,0,-0.12,-0.0079878052839331,-100.0
67612,Piedra Pintada,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,886.22,916.02,8.8622,9.1602,8862200,9160200,58.9912733227273,60.974911634904046,88622,91602,29.799999999999955,1.983638312176744,3.3625961950757093
67614,El Guache,Parque Nacional (PN),parque_nacional_(pn),1,Water,0.08,0.0,0.0008,0.0,800,0,0.0005370230396309,0.0,8,0,-0.08,-0.0005370230396309,-100.0
67614,El Guache,Parque Nacional (PN),parque_nacional_(pn),2,Trees,14236.4,14032.75,142.364,140.3275,142364000,140327500,95.5659350175271,94.19887574226652,1423640,1403275,-203.64999999999964,-1.3670592752605728,-1.4304880447304067
67614,El Guache,Parque Nacional (PN),parque_nacional_(pn),5,Crops,11.76,0.0,0.1176,0.0,117600,0,0.0789423868257507,0.0,1176,0,-11.76,-0.0789423868257507,-100.0
67614,El Guache,Parque Nacional (PN),parque_nacional_(pn),7,Built area,19.04,7.43,0.1904,0.0743,190400,74300,0.1278114834321679,0.0498760148057252,1904,743,-11.61,-0.07793546862644268,-60.97689075630252
67614,El Guache,Parque Nacional (PN),parque_nacional_(pn),8,Bare ground,1.39,0.03,0.0139,0.0003,13900,300,0.0093307753135878,0.0002013836398616,139,3,-1.3599999999999999,-0.009129391673726199,-97.84172661870504
67614,El Guache,Parque Nacional (PN),parque_nacional_(pn),11,Rangeland,628.27,856.73,6.2827,8.567300000000001,6282700,8567300,4.217443313861773,5.7510468592878805,62827,85673,228.46000000000004,1.5336035454261072,36.363346968659975
67615,Tirgua (General Manuel Manrique),Parque Nacional (PN),parque_nacional_(pn),1,Water,34.17,40.43,0.3417,0.4043,341700,404300,0.0378746355106685,0.0448133308076186,3417,4043,6.259999999999998,0.006938695296950105,18.320163886450096
67615,Tirgua (General Manuel Manrique),Parque Nacional (PN),parque_nacional_(pn),2,Trees,81981.6,71322.03,819.816,713.2203000000001,819816000,713220300,90.86986299623725,79.0546060910439,8198160,7132203,-10659.570000000007,-11.815256905193351,-13.002393219942043
67615,Tirgua (General Manuel Manrique),Parque Nacional (PN),parque_nacional_(pn),5,Crops,0.0,0.1,0.0,0.001,0,1000,0.0,0.0001108417779065,0,10,0.1,0.0001108417779065,
67615,Tirgua (General Manuel Manrique),Parque Nacional (PN),parque_nacional_(pn),7,Built area,48.29,40.96,0.4829,0.4096,482900,409600,0.0535254945510736,0.0454007922305234,4829,4096,-7.329999999999998,-0.008124702320550202,-15.179126113066884
67615,Tirgua (General Manuel Manrique),Parque Nacional (PN),parque_nacional_(pn),8,Bare ground,1.9,0.0,0.019,0.0,19000,0,0.0021059937802244,0.0,190,0,-1.9,-0.0021059937802244,-100.0
67615,Tirgua (General Manuel Manrique),Parque Nacional (PN),parque_nacional_(pn),11,Rangeland,8152.73,18815.17,81.52730000000001,188.1517,81527300,188151700,9.03663087992078,20.85506894414007,815273,1881517,10662.439999999999,11.818438064219288,130.78367614283803
101086,Páramo La Laja,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,0.0,0.04,0.0,0.0004,0,400,0.0,0.0018102250562301,0,4,0.04,0.0018102250562301,
101086,Páramo La Laja,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,2130.81,2024.34,21.3081,20.2434,21308100,20243400,96.43114130164231,91.61277475822182,213081,202434,-106.47000000000003,-4.818366543420495,-4.996691399045434
101086,Páramo La Laja,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,1.71,7.82,0.0171,0.0782,17100,78200,0.0773871211538374,0.3538989984929876,171,782,6.11,0.2765118773391502,357.3099415204679
101086,Páramo La Laja,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,0.0,0.06,0.0,0.0006,0,600,0.0,0.0027153375843451,0,6,0.06,0.0027153375843451,
101086,Páramo La Laja,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,77.15,177.41,0.7715000000000001,1.7741,771500,1774100,3.491471577203836,8.028800680644622,7715,17741,100.25999999999999,4.537329103440786,129.9546338302009
101087,Merejina,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,29317.68,29167.24,293.1768,291.67240000000004,293176800,291672400,9.699963211996668,9.65018906664776,2931768,2916724,-150.4399999999987,-0.04977414534890734,-0.5131374651745932
101087,Merejina,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,267706.62,268412.01,2677.0662,2684.1201,2677066200,2684120100,88.57264168269697,88.80602498758708,26770662,26841201,705.390000000014,0.23338330489011128,0.26349367079529595
101087,Merejina,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,167.19,180.6,1.6719000000000002,1.806,1671900,1806000,0.0553160021329696,0.0597527961314332,16719,18060,13.409999999999997,0.004436793998463605,8.020814642024042
101087,Merejina,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,0.02,0.0,0.0002,0.0,200,0,6.61714242873015e-06,0.0,2,0,-0.02,-6.61714242873015e-06,-100.0
101087,Merejina,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,13.53,7.33,0.1353,0.0733,135300,73300,0.0044764968530359,0.0024251827001296,1353,733,-6.199999999999999,-0.0020513141529063,-45.824094604582406
101087,Merejina,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,74.18,0.15,0.7418,0.0015,741800,1500,0.0245429812681601,4.962856821547612e-05,7418,15,-74.03,-0.024493352699944623,-99.79778916149905
101087,Merejina,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,4966.05,4477.9400000000005,49.6605,44.7794,49660500,44779400,1.6430530079097685,1.4815583383653943,496605,447794,-488.1099999999997,-0.1614946695443742,-9.82893849236314
101088,Tiznados,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,2.89,3.39,0.0289,0.0339,28900,33900,0.01436082644817,0.0168453984980265,289,339,0.5,0.0024845720498565,17.301038062283737
101088,Tiznados,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,9583.52,5602.26,95.8352,56.0226,95835200,56022600,47.621891862479934,27.838437224057216,958352,560226,-3981.26,-19.783454638422718,-41.542773427717584
101088,Tiznados,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,2251.92,2677.54,22.5192,26.7754,22519200,26775400,11.190114981025324,13.3050820927451,225192,267754,425.6199999999999,2.114967111719775,18.90031617464208
101088,Tiznados,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,1.17,1.19,0.0117,0.0119,11700,11900,0.005813898596664,0.0059132814786582,117,119,0.020000000000000018,9.938288199420019e-05,1.7094017094017109
101088,Tiznados,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,3.8,0.34,0.038,0.0034,38000,3400,0.0188827475789087,0.0016895089939023,380,34,-3.46,-0.0171932385850064,-91.05263157894737
101088,Tiznados,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,8280.89,11839.47,82.80890000000001,118.3947,82808900,118394700,41.148935683871,58.83203249422709,828089,1183947,3558.58,17.68309681035609,42.973400202152185
101089,Pueblito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,10.48,12.95,0.1048,0.1295,104800,129500,0.0107860154369699,0.0133281393042711,1048,1295,2.469999999999999,0.0025421238673012,23.568702290076324
101089,Pueblito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,58942.29,38339.85,589.4229,383.3985,589422900,383398500,60.66340170137043,39.45937156022081,5894229,3833985,-20602.440000000002,-21.204030141149623,-34.9535791704055
101089,Pueblito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,0.41,1.24,0.0041,0.0124,4100,12400,0.000421971977973,0.0012762079333819,41,124,0.8300000000000001,0.0008542359554089001,202.43902439024396
101089,Pueblito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,2216.12,3146.99,22.1612,31.469900000000003,22161200,31469900,2.2808305849406434,3.238881938930363,221612,314699,930.8699999999999,0.9580513539897195,42.00449434146165
101089,Pueblito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,51.51,57.52,0.5151,0.5752,515100,575200,0.0530140892326645,0.0591995809097818,5151,5752,6.010000000000005,0.006185491677117301,11.667637351970502
101089,Pueblito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,0.36,0.0,0.0036,0.0,3600,0,0.0003705119806592,0.0,36,0,-0.36,-0.0003705119806592,-100.0
101089,Pueblito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,35941.68,55604.3,359.4168,556.043,359416800,556043000,36.99117512506066,57.227942572701394,3594168,5560430,19662.620000000003,20.236767447640737,54.70701425197711
101090,Río Orichuna,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,198.53,37.92,1.9853,0.3792,1985300,379200,0.4545496174117712,0.0868207398995333,19853,3792,-160.61,-0.3677288775122379,-80.89961214929734
101090,Río Orichuna,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,19297.76,16918.35,192.9776,169.1835,192977600,169183500,44.18369729967351,38.73585614133098,1929776,1691835,-2379.41,-5.447841158342534,-12.329980267139813
101090,Río Orichuna,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,808.09,2.91,8.0809,0.0291,8080900,29100,1.8501838529908736,0.0066626675397584,80809,291,-805.1800000000001,-1.8435211854511153,-99.6398915962331
101090,Río Orichuna,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,93.26,147.54,0.9326,1.4754,932600,1475400,0.2135259019786519,0.3378041129951781,9326,14754,54.27999999999999,0.1242782110165262,58.202873686467925
101090,Río Orichuna,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,61.43,44.5,0.6143000000000001,0.445,614300,445000,0.1406486828066544,0.1018861530993996,6143,4450,-16.93,-0.0387625297072548,-27.559824190135114
101090,Río Orichuna,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,0.28,0.0,0.0028,0.0,2800,0,0.0006410814127602,0.0,28,0,-0.28,-0.0006410814127602,-100.0
101090,Río Orichuna,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,23216.85,26524.98,232.1685,265.2498,232168500,265249800,53.15675356372578,60.73097018513516,2321685,2652498,3308.130000000001,7.574216621409384,14.248832205919411
101091,El Yagual,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,209.49,151.93,2.0949,1.5193,2094900,1519300,0.5055378950713856,0.3666350298257464,20949,15193,-57.56,-0.13890286524563916,-27.4762518497303
101091,El Yagual,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,12858.42,10032.59,128.5842,100.3259,128584200,100325900,31.02973211486852,24.21048465661479,1285842,1003259,-2825.83,-6.819247458253731,-21.976494779296367
101091,El Yagual,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,6751.26,842.82,67.5126,8.4282,67512600,8428200,16.29203193221463,2.033879654036304,675126,84282,-5908.4400000000005,-14.258152278178326,-87.51610810426499
101091,El Yagual,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,233.92,268.31,2.3392,2.6831,2339200,2683100,0.5644919777321042,0.6474813720301851,23392,26831,34.390000000000015,0.08298939429808083,14.70160738714091
101091,El Yagual,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,61.89,77.53,0.6189,0.7753,618900,775300,0.1493519515297534,0.1870941477153302,6189,7753,15.64,0.03774219618557681,25.270641460656
